billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
23/08/2024,C010,aut,R5760,9.8,12.3,£52.00,510.82,"INR 18,944",BILLED
2024-06-08,C005,hd ,R3264,514.6,601.1,null,"11,321.40","₹430,689",BILLED
05/11/2024,C011,DEV,R6264,72.7,90.6,45.00,"£3,270.85","150,272",draft
"Sep 27, 2024",C010,Noc ,R5767,60.9,71.9,28.00,"£1,704.95","63,763",draft
18/02/2024,C006,noc,R3716,174.4,200.9,£28.00,"£4,884.38","₹186,943",Draft
2024-03-18,C001,Aut ,R1213,207.4,266.5,£52.00,"10,785.22","INR 396,238",credit
12/04/2024,C001,Hd,R1217,665.7,784.1,£22.00,"14,646.01","₹554,677",BILLED
2024-10-13,C004,OFP,R2821,407.9,465.0,16.00,"6,527.20","₹269,533",BILLED
2024-06-18,C005,Aut ,R3275,41.9,53.1,52.00,"£2,178.04","₹83,322",BILLED
"Apr 3, 2024",C001,Noc ,R1220,339.6,412.2,£28.00,"£9,509.26","360,658",Billed
2024.09.21,C007,NOC,R4324,191.6,229.4,28.00,"5,364.43","₹212,174",Draft
2024-04-17,C001,dev ,R1228,510.2,644.6,45.00,"£22,959.54","₹1,060,986",BILLED
"Feb 6, 2024",C009,OFP,R5179,117.3,134.1,£16.00,"1,876.25","75,424",Draft
2024.03.01,C010,OFP,R5697,415.3,496.0,16.00,"£6,645.51","₹267,288",Credit
18/06/2024,C009,NOC,R5225,478.1,563.0,£28.00,"£13,386.26","₹500,261",draft
2024-06-28,C007,Noc ,R4285,220.6,278.0,£28.00,"£6,177.44","233,540",credit
2024-03-17,C004,noc,R2710,360.8,437.0,28.00,n/a,"392,954",draft
10/07/2024,C003,cld,R2276,549.9,701.5,£48.00,"26,395.11","1,103,157",Credit
"Mar 9, 2024",C002,Noc ,R1710,503.6,596.3,28.00,"£14,100.30",-,Credit
2024-03-03,C009,hd ,R5181,770.1,878.8,£22.00,"£16,942.17","₹642,458",billed
10/07/2024,C001,dev ,R1267,547.4,691.4,£45.00,"24,631.56","1,111,788",Draft
"Dec 8, 2024",C002,noc,R1834,363.3,436.2,null,"£10,172.32","₹394,049",credit
12/01/2024,C010,cld,R5664,52.1,67.9,48.00,"£2,500.94","₹99,572",BILLED
"Apr 17, 2024",C006,Aut ,R3758,81.6,99.2,£52.00,"£4,243.71","156,059",billed
"Feb 20, 2024",C009,soc ,R5173,53.6,66.0,£42.00,"2,249.17","₹78,563",Credit
2024-08-28,C006,OFP,R3818,150.3,176.1,£16.00,(£721.32),"₹100,142",Credit
2024.06.05,C010,Hd,R5722,371.2,445.8,£22.00,"8,165.44","₹304,184",Credit
2024-05-25,C010,soc ,R5712,19.3,23.9,42.00,£812.11,"29,317",draft
21/08/2024,C005,soc ,R3300,65.1,82.4,£42.00,"GBP 2,735.70","INR 94,674",Credit
26/03/2024,C002,HD,R1706,467.8,531.0,GBP 22.00,"£10,291.67","364,710",Draft
2024-06-23,C009,cld,R5227,95.6,121.4,48.00,"4,587.98","₹190,842",credit
19/04/2024,C006,DEV,R3757,141.4,178.0,£45.00,"6,363.48","285,151",Draft
02/03/2024,C002,Dev,R1716,130.4,168.2,£45.00,"GBP 5,868.57","₹266,430",BILLED
"Oct 11, 2024",C009,HD,R5276,577.4,688.8,GBP 22.00,"£12,703.60","459,813",BILLED
2024-09-04,C010,NOC,R5766,49.4,58.3,£28.00,"£1,382.71","₹54,360",BILLED
2024-11-17,C003,soc ,R2324,358.4,443.6,42.00,"£15,053.39","₹529,174",Draft
05/10/2024,C002,cld,R1806,571.8,733.3,£48.00,"£27,447.41","₹1,083,724",draft
2024.04.15,C008,HD,R4677,587.4,715.6,null,"£12,923.88","₹481,116",draft
2024.01.28,C004,Cld ,R2684,538.5,670.2,48.00,"25,845.65","₹1,042,593",draft
18/10/2024,C002,hd ,R1802,539.4,660.8,22.00,"£11,866.02","INR 443,860",credit
"Jul 4, 2024",C008,DEV,R4728,122.9,161.1,45.00,"£5,531.78","₹266,788",billed
"Jul 11, 2024",C012,hd ,R6669,150.7,182.9,£22.00,"£3,314.88","INR 123,515",Billed
2024.10.08,C006,SOC,R3837,-,82.0,£42.00,"2,820.94","103,238",Credit
2024-01-11,C004,OFP,R2691,205.3,236.2,£16.00,"3,285.15","130,870",Credit
2024-03-12,C006,Dev,R3740,93.9,125.4,45.00,"4,227.60","₹186,777",Billed
10/07/2024,C006, HD,R3791,278.8,335.7,£22.00,"£6,134.13","230,419",BILLED
07/06/2024,C002,Dev,R1755,418.4,521.9,£45.00,"£18,827.53","874,025",credit
"Jul 2, 2024",C999, HD,R5234,418.1,489.6,22.00,"9,198.44","₹332,268",Credit
"Nov 7, 2024",C012,noc,R6726,59.1,67.7,£28.00,"£1,654.73","61,945",draft
01/02/2024,C002,Dev,R1697,130.7,165.7,£45.00,"£5,879.29","INR 270,515",billed
2024.11.25,C006,noc,R3851,281.0,333.9,£28.00,"GBP 7,869.12","₹288,236",billed
2024-04-18,C009,dev ,R5202,105.7,134.6,£45.00,"£4,758.27","229,943",draft
2024-01-14,C006,noc,R3701,229.9,280.2,GBP 28.00,"£6,438.41","₹238,093",Billed
"Jan 17, 2024",C001,hd ,R1170,1820.8,2183.1,£22.00,"£40,058.58","₹1,486,795",billed
19/10/2024,C009,AUT,R5286,39.9,49.0,£52.00,"£2,072.94",-,BILLED
2024-10-05,C002,SOC,R1805,681.7,840.9,£42.00,"28,632.59","1,006,515",credit
10/05/2024,C002,hd ,R1738,852.9,1009.7,22.00,"£18,762.73","₹723,442",billed
2024-12-04,C001,NOC,R1328,1004.8,1222.8,GBP 28.00,"28,134.97","₹1,072,373",draft
"Sep 14, 2024",C011,AUT,R6243,15.0,18.5,GBP 52.00,£778.28,"₹29,131",BILLED
"Mar 7, 2024",C010, HD,R5685,NA,260.3,GBP 22.00,"4,874.67","₹181,638",Draft
09/03/2024,C006,Soc,R3734,64.4,81.1,GBP 42.00,"£2,704.51","₹93,811",credit
2024.07.19,C005,SOC,R3286,123.9,151.4,42.00,"£5,203.14","₹183,417",Billed
2024-03-06,C008,HD,R4662,349.5,402.6,GBP 22.00,"GBP 7,687.99","284,459",draft
2024.09.10,C004,Soc,R2796,879.9,1138.4,£42.00,"£36,957.14","₹1,290,506",BILLED
"Nov 3, 2024",C012,SOC,R6731,12.1,15.7,42.00,GBP 509.36,"18,219",Billed
"Jan 18, 2024",C005,DEV,R3204,90.0,119.7,£45.00,"£4,047.78","185,678",Billed
2024-12-24,C008,AUT,R4796,26.4,33.7,52.00,"1,372.34","₹51,200",Credit
19/04/2024,C001,Aut ,R1231,134.6,171.3,GBP 52.00,"£6,996.92","259,810",Credit
2024-12-20,C001,aut,R1334,223.5,279.4,52.00,"11,623.79","₹443,712",Billed
"Dec 19, 2024",C006,Dev,R3874,96.0,129.5,45.00,"£4,321.86","₹197,559",Draft
2024-01-26,C001,soc ,R1174,466.2,584.4,null,"19,581.62","676,343",Draft
2024-03-02,C006,OFP,R3745,132.3,152.4,£16.00,"£2,116.35","₹83,282",Credit
2024-06-10,C002,Ofp,R1760,172.9,202.9,16.00,#REF!,"117,747",billed
2024.09.17,C011,Dev,R6241,17.3,21.7,45.00,£779.26,"35,748",billed
"Aug 18, 2024",C006,ofp ,R3816,117.0,137.1,£16.00,"£1,872.42","78,495",billed
"Nov 1, 2024",C999,dev ,R2833,173.2,223.1,£45.00,"£7,792.27","367,927",Draft
2024-08-07,C001,CLD,R1279,195.4,244.4,48.00,"£9,379.69","INR 365,866",Billed
2024.12.07,C005,DEV,R3352,122.4,157.6,45.00,"£5,507.83","259,315",draft
2024-11-13,C007,Noc ,R4352,238.6,292.1,£28.00,"6,681.22","263,637",Credit
"Sep 17, 2024",C009,Soc,R5267,75.0,92.3,£42.00,"3,150.99","₹109,669",draft
01/01/2024,C003,dev ,R2196,164.7,217.7,£45.00,"£7,412.41","337,884",Credit
2024-09-28,C009,Cld ,R5270,102.3,127.1,48.00,"£4,912.36","191,830",Credit
13/05/2024,C011,HD,R6184,268.4,317.3,£22.00,"£5,904.09","222,175",billed
"Jun 12, 2024",C004,ofp ,R2768,308.3,362.5,GBP 16.00,"4,932.27","₹203,722",BILLED
2024-01-21,C011,soc ,R6135,18.2,22.9,£42.00,£763.67,"26,256",Draft
2024.12.28,C008, HD,R4788,352.8,393.4,£22.00,"£7,761.61","291,024",BILLED
2024.08.13,C011,NOC,R6221,63.0,75.0,GBP 28.00,"1,763.78","67,137",Billed
21/03/2024,C010,cld,R5690,25.3,31.2,£48.00,"£1,216.43","₹49,202",Credit
07/08/2024,C003,OFP,R2294,124.2,146.1,£16.00,"£1,986.44","INR 82,091",BILLED
2024-05-17,C001,OFP,R1243,415.9,485.0,£16.00,-,"₹276,582",Draft
2024-01-24,C005,cld,R3202,81.2,100.4,£48.00,"£3,896.85","₹149,843",Billed
2024.02.03,C004,Aut ,R2704,135.4,171.9,£52.00,"£7,040.38","₹269,149",Billed
2024-04-28,C006,Ofp,R3759,126.1,148.6,16.00,"2,018.26","82,142",Billed
2024-02-26,C005,NOC,R3210,167.8,198.0,£28.00,"£4,699.09","₹186,483",Billed
2024-11-19,C002,Cld ,R1821,145.3,180.8,48.00,"6,976.17","₹287,431",billed
27/11/2024,C009,Soc,R5294,111.9,136.2,£42.00,"£4,697.97","₹163,506",Credit
"Feb 2, 2024",C010,Ofp,R5682,132.2,161.9,16.00,"£2,114.67","₹84,492",billed
2024-11-08,C007,Soc,R4353,203.0,259.0,£42.00,"£8,525.50","₹295,340",draft
"Jul 21, 2024",C004,Noc ,R2771,917.9,1115.9,£28.00,"25,701.62","₹978,224",Billed
2024-12-24,C006,Dev,R3876,92.7,124.9,GBP 45.00,"4,169.74","₹194,827",credit
2024.11.26,C009,soc ,R5295,116.4,141.8,£42.00,"£4,890.59","₹170,935",Billed
"Jan 26, 2024",C005,Dev,R3205,100.5,133.7,45.00,"4,521.50","210,442",Billed
"Jan 21, 2024",C005,NOC,R3195,142.0,173.0,£28.00,"GBP 3,974.64","₹152,911",BILLED
2024.07.23,C002,Aut ,R1772,98.2,127.3,52.00,"£5,108.63","197,496",BILLED
16/08/2024,C007,HD,R4311,430.5,514.1,22.00,"9,471.16","353,518",BILLED
2024-10-10,C009,Soc,R5280,59.5,76.4,NA,"£2,500.42","₹85,500",billed
17/02/2024,C007,CLD,R4225,53.5,67.2,48.00,#N/A,"100,960",BILLED
2024.01.28,C007,OFP,R4219,238.2,267.4,£16.00,"3,811.97","151,008",credit
09/08/2024,C006,cld,R3811,94.0,113.2,48.00,"£4,513.92","184,805",BILLED
2024.11.25,C002,soc ,R1818,250.3,314.4,£42.00,"GBP 10,514.49","₹376,717",Draft
21/10/2024,C003,Noc ,R2309,341.4,409.0,28.00,"£9,557.88","₹363,023",BILLED
11/07/2024,C005,OFP,R3294,332.5,391.1,£16.00,"5,319.63","₹222,220",Credit
2024-01-02,C006,aut,R3710,23.7,29.2,52.00,"1,233.28","₹45,192",BILLED
2024-12-26,C011,cld,R6279,27.9,34.3,£48.00,"1,339.31","₹55,253",BILLED
2024-06-27,C003,dev ,R2266,133.4,170.3,£45.00,"6,001.52","276,386",Draft
2024-11-06,C004,Noc ,R2826,312.7,382.9,£28.00,"£8,756.57","₹335,137",draft
"Sep 5, 2024",C006,Noc ,R3822,528.1,641.2,28.00,"14,788.15","561,004",Draft
2024-09-28,C002,AUT,R1797,122.7,158.7,52.00,"£6,379.96","₹227,296",draft
28/02/2024,C002,SOC,R1694,230.9,302.6,£42.00,"£9,699.52","₹346,489",billed
2024-10-27,C006,hd ,R3833,432.3,508.3,NA,"GBP 9,511.51","₹359,151",billed
10/03/2024,C006,HD,R3728,312.0,361.8,22.00,"£6,863.94","₹252,615",credit
2024.12.03,C006,AUT,R3877,45.8,56.6,£52.00,"£2,381.10","₹90,273",billed
2024-07-16,C007,noc,R4299,n/a,422.0,£28.00,"GBP 9,744.50","₹369,427",draft
"May 16, 2024",C008,noc,R4695,162.7,198.2,£28.00,"4,556.82","172,779",Draft
27/02/2024,C008,dev ,R4657,69.6,90.9,45.00,"3,133.43","₹143,151",credit
2024.04.27,C005,Cld ,R3242,263.2,322.3,48.00,"£12,634.22","INR 500,145",billed
25/11/2024,C007,AUT,R4358,35.0,44.1,£52.00,"£1,818.16","₹69,152",Draft
"Nov 5, 2024",C001,Noc ,R1315,600.7,713.2,£28.00,"£16,819.42","₹638,540",billed
17/08/2024,C004,soc ,R2785,237.9,309.5,£42.00,"£9,991.31","₹349,590",Draft
2024.01.20,C012,HD,R6601,544.5,631.8,£22.00,"11,978.54","₹457,250",credit
03/09/2024,C011,HD,R6232,237.2,275.7,22.00,"5,217.73","₹193,319",credit
07/07/2024,C006,noc,R3792,161.2,200.6,£28.00,-,"168,254",BILLED
"Jul 26, 2024",C006,SOC,R3795,222.5,277.8,£42.00,"£9,342.97",n/a,Billed
2024.09.13,C002,AUT,R1798,118.9,153.8,£52.00,"6,184.42","₹233,204",credit
22/08/2024,C003,Dev,R2289,172.1,228.1,45.00,"7,744.22","₹351,156",Draft
2024-12-22,C011,Dev,R6282,17.3,21.9,£45.00,£779.07,"35,531",Billed
01/01/2024,C006,CLD,R3705,89.2,109.1,48.00,"4,279.94","₹169,289",credit
2024.12.04,C009,Aut ,R5314,88.0,111.1,GBP 52.00,"4,576.67","₹164,352",Credit
17/12/2024,C010,Soc,R5801,19.2,23.8,£42.00,806.62,"₹28,996",Credit
"May 24, 2024",C999,Cld ,R1743,421.7,528.1,£48.00,"£20,240.37","INR 812,140",credit
"Mar 17, 2024",C011,CLD,R6160,26.0,33.2,£48.00,"£1,248.08","₹50,390",billed
2024-06-17,C011,Noc ,R6197,83.8,101.9,£28.00,"£2,345.89","87,564",draft
"Jun 23, 2024",C009,OFP,R5232,NA,273.7,16.00,"£3,768.00","₹155,852",Credit
06/04/2024,C012,Ofp,R6648,453.2,535.2,16.00,"£7,251.24","INR 295,667",Credit
26/05/2024,C007,Aut ,R4277,52.8,64.2,£52.00,"£2,744.90","₹98,975",Billed
2024-11-20,C009,aut,R5302,29.1,36.3,£52.00,"£1,514.15","54,968",Credit
19/11/2024,C007,AUT,R4360,33.1,41.7,52.00,"£1,718.98","INR 64,921",Credit
2024-12-14,C001,HD,R1326,1074.2,1302.6,£22.00,"23,632.97","₹868,282",BILLED
01/09/2024,C005,noc,R3309,269.8,324.3,28.00,"7,555.10","292,128",credit
"May 25, 2024",C999,Cld ,R3769,113.3,146.1,£48.00,"5,436.37","INR 226,371",BILLED
"Sep 5, 2024",C010,hd ,R5762,222.5,258.5,£22.00,"4,895.18","₹185,247",Billed
"Feb 1, 2024",C005,Noc ,R3211,140.2,165.4,GBP 28.00,"(£1,177.44)","₹152,242",Draft
2024.09.26,C007,Dev,R4332,99.8,126.8,£45.00,"£4,492.02","₹200,816",BILLED
22/05/2024,C009,soc ,R5212,53.5,66.6,£42.00,"2,248.21","INR 79,892",Billed
2024-06-25,C010,CLD,R5728,64.6,83.2,£48.00,"£3,099.71","₹123,373",Billed
2024.07.13,C012,Dev,R6677,17.0,21.8,45.00,765.68,"₹36,446",Draft
2024-03-08,C005, HD,R3221,365.5,424.3,22.00,"8,042.06","297,422",Billed
2024-12-23,C009,Dev,R5313,229.0,297.3,£45.00,"10,303.82","₹470,535",Billed
2024.02.27,C012,NOC,R6613,150.5,173.8,28.00,"4,214.45","157,486",BILLED
10/04/2024,C004,cld,R2731,190.0,246.9,48.00,"£9,121.95","₹369,892",credit
2024.04.21,C002,soc ,R1728,671.1,832.9,42.00,"28,186.33","₹990,595",Billed
2024-04-23,C009,ofp ,R5207,124.3,148.2,16.00,"1,989.51","₹81,204",credit
"Mar 5, 2024",C010,Cld ,R5691,27.7,34.2,£48.00,"£1,331.75","₹55,454",BILLED
2024.05.23,C003,NOC,R2246,284.3,349.9,28.00,"7,960.84","308,963",credit
03/02/2024,C008,Cld ,R4655,82.8,108.0,48.00,"£3,973.93","164,854",credit
03/08/2024,C005,cld,R3301,363.9,477.3,£48.00,"17,466.46","696,516",Draft
2024-03-19,C004,Soc,R2712,255.2,315.6,£42.00,"10,716.95","₹374,385",credit
"Jul 8, 2024",C006,HD,R3789,228.3,274.9,22.00,"£5,023.08","₹179,244",credit
2024-06-25,C001,Dev,R1252,169.6,213.4,£45.00,"£7,630.53","INR 359,672",draft
2024.07.24,C002,Soc,R1766,710.9,883.8,42.00,"£29,857.94","₹1,023,069",billed
2024.01.14,C008,dev ,R4642,135.0,173.0,£45.00,"6,076.14","₹285,819",BILLED
12/06/2024,C011,AUT,R6203,16.6,21.0,52.00,,"32,478",draft
2024.01.08,C006,HD,R3700,346.4,410.6,£22.00,"GBP 7,619.85","283,015",Draft
2024.09.20,C009,Ofp,R5274,439.4,508.1,£16.00,"£7,030.18","278,453",Credit
16/08/2024,C001, HD,R1273,1889.2,n/a,22.00,error,"₹1,558,524",Draft
"Nov 13, 2024",C010,CLD,R5793,61.5,77.2,£48.00,"£2,951.85","₹117,851",Draft
2024-03-17,C010,aut,R5694,null,8.9,GBP 52.00,368.05,"13,443",Credit
2024-09-16,C005,SOC,R3313,83.9,103.7,42.00,"£3,523.52","125,989",Draft
04/04/2024,C003,AUT,R2239,80.7,98.0,£52.00,#REF!,"153,267",draft
2024-01-10,C009,aut,R5166,37.9,46.7,£52.00,"1,973.00","70,511",Billed
03/10/2024,C005,OFP,R3336,372.4,426.3,16.00,"5,959.13","₹244,801",Credit
26/12/2024,C007,HD,R4363,324.4,385.3,£22.00,"£7,137.59","INR 263,130",Draft
2024-05-17,C008,noc,R4694,149.2,181.7,£28.00,"£4,178.55","₹161,909",Billed
01/12/2024,C010,HD,R5798,764.1,883.7,22.00,"£16,809.83","627,755",Billed
06/03/2024,C011,NOC,R6158,199.5,237.2,28.00,"5,586.46","₹214,872",Credit
"Nov 4, 2024",C009,DEV,R5299,93.8,117.8,£45.00,"£4,222.70","₹190,353",Credit
21/05/2024,C006,soc ,R3765,59.6,75.3,£42.00,"2,504.63","₹87,075",BILLED
12/05/2024,C008, HD,R4692,323.3,378.5,GBP 22.00,"£7,111.71","261,021",draft
2024-03-16,C010,SOC,R5689,49.8,null,42.00,"£2,089.76","76,535",Billed
"Nov 16, 2024",C001,Aut ,R1322,133.2,170.3,52.00,"6,927.21","256,663",Draft
2024-07-06,C011, HD,R6208,229.7,277.5,£22.00,"(1,515.96)","₹186,655",billed
17/01/2024,C001,Ofp,R1183,231.1,256.1,16.00,"£3,697.88","154,395",Credit
2024-08-13,C007,SOC,R4313,77.1,94.9,42.00,"£3,236.32","111,228",credit
2024-08-12,C012,noc,R6686,40.9,null,28.00,"1,145.85",null,BILLED
2024-07-26,C010,soc ,R5739,11.6,14.2,£42.00,486.17,"INR 17,076",draft
13/03/2024,C003,OFP,R2228,453.7,510.4,£16.00,"£7,259.04","305,162",Billed
2024-12-19,C004,SOC,R2848,266.7,333.2,GBP 42.00,"11,200.15","INR 395,333",credit
2024-08-26,C012,Hd,R6683,133.1,160.5,22.00,"£2,927.15","₹108,687",BILLED
"Dec 2, 2024",C001,CLD,R1331,188.9,244.5,48.00,"£9,068.16","INR 359,827",Credit
2024-04-28,C002,ofp ,R1735,213.2,249.3,£16.00,"£3,411.28","141,948",draft
2024-02-18,C003,cld,R2207,490.5,638.0,£48.00,#N/A,"963,611",draft
2024-12-18,C012,ofp ,R6746,136.9,167.3,16.00,"£2,190.54","90,235",Billed
2024-02-22,C009,dev ,R5176,187.9,253.1,£45.00,"8,455.04","₹404,440",Credit
19/08/2024,C005,soc ,R3299,83.4,105.6,£42.00,"£3,503.50","₹124,126",credit
2024-07-21,C007,DEV,R4304,101.7,135.1,£45.00,"£4,574.86","₹211,792",Billed
"Apr 21, 2024",C001,hd ,R1218,710.2,836.4,£22.00,"15,623.76","₹588,339",BILLED
2024.03.15,C005,NOC,R3224,152.6,186.4,28.00,"4,274.08","₹162,465",Credit
2024-08-19,C007,Cld ,R4315,226.1,286.2,£48.00,"GBP 10,852.48","₹435,422",BILLED
2024.07.25,C001,HD,R1259,693.2,816.8,£22.00,"GBP 15,250.23","₹561,685",credit
2024-10-25,C006,CLD,R3842,97.8,122.2,48.00,"£4,695.11","₹193,258",BILLED
25/06/2024,C002,soc ,R1752,241.6,304.5,42.00,"£10,149.27","348,522",BILLED
12/12/2024,C005,dev ,R3354,112.2,144.4,£45.00,"£5,049.26","229,499",Billed
2024-11-01,C010,SOC,R5792,44.1,57.8,null,"1,852.84","₹64,526",Draft
01/09/2024,C007,CLD,R4328,75.7,98.6,£48.00,"£3,633.75","148,268",credit
28/04/2024,C004,Ofp,R2740,210.7,249.9,£16.00,"£3,371.67","₹141,250",Billed
"Feb 18, 2024",C003,OFP,R2212,n/a,221.4,16.00,"£3,025.99","124,247",credit
21/12/2024,C003,ofp ,R2346,234.0,262.1,16.00,"£3,743.46","₹154,379",BILLED
"Aug 26, 2024",C007,NOC,R4312,413.9,482.9,28.00,"£11,589.04","₹427,157",BILLED
"Sep 13, 2024",C012,Soc,R6702,9.6,11.8,42.00,£401.64,"₹14,021",billed
2024-05-06,C009,OFP,R5221,158.0,183.4,GBP 16.00,"2,528.63","₹103,074",billed
2024-02-22,C003,soc ,R2205,254.2,315.0,42.00,"£10,675.44","380,973",Billed
2024.08.22,C003,cld,R2287,281.9,355.7,£48.00,"£13,530.73","536,763",Credit
"Nov 26, 2024",C006,aut,R3859,46.6,59.5,£52.00,"2,424.66","₹88,890",Billed
27/06/2024,C007,aut,R4295,29.1,37.6,52.00,"1,515.71","₹55,619",credit
"Feb 11, 2024",C007,DEV,R4228,217.2,286.8,45.00,"£9,773.71","₹452,678",Credit
2024.06.16,C005,Soc,R3269,110.6,141.4,£42.00,"£4,643.34","157,255",Billed
2024-10-14,C006,Noc ,R3835,169.9,197.3,£28.00,"GBP 4,756.58","₹175,209",Draft
"Jan 16, 2024",C011,Ofp,R6141,474.3,561.2,16.00,"7,588.89","321,684",Draft
2024-02-20,C001,Dev,R1196,251.6,314.9,£45.00,"11,321.02","524,906",Draft
19/12/2024,C005,Cld ,R3351,403.5,517.4,GBP 48.00,"19,368.77","744,634",credit
08/03/2024,C011,CLD,R6161,29.3,37.4,£48.00,"1,407.36","55,326",Draft
2024-05-01,C008,HD,R4690,332.1,388.9,£22.00,"£7,306.80","₹264,199",draft
01/06/2024,C007,soc ,R4286,102.9,132.4,£42.00,"£4,320.82","₹151,269",draft
2024.02.16,C008,Noc ,R4651,247.4,296.9,28.00,"6,927.60","₹256,646",draft
2024-05-09,C999,cld,R3254,146.1,187.9,48.00,"£7,014.83","₹278,026",Billed
"Sep 14, 2024",C010, HD,R5764,-,252.4,£22.00,"£4,780.15","₹173,742",BILLED
"Jun 1, 2024",C008,OFP,R4721,122.0,NA,£16.00,"£1,951.94","₹82,973",BILLED
2024-04-20,C012,soc ,R6643,15.5,20.5,42.00,652.42,"₹22,890",Credit
2024-10-22,C008,Aut ,R4771,34.7,45.2,GBP 52.00,"£1,803.02","66,955",BILLED
13/11/2024,C011,CLD,R6263,30.5,38.5,48.00,"1,465.80","59,888",BILLED
2024-04-23,C004,SOC,R2728,238.9,305.3,£42.00,"£10,034.84","₹346,531",billed
"Dec 13, 2024",C999,Cld ,R2339,239.8,316.8,48.00,"11,511.24","₹454,736",credit
"Sep 9, 2024",C011,cld,R6239,30.6,38.8,£48.00,"1,469.49","58,263",Draft
2024-11-02,C001,Noc ,R1316,560.3,665.3,£28.00,"15,689.72","₹614,379",draft
07/03/2024,C003,dev ,R2223,148.5,182.8,45.00,"6,682.25","307,138",Billed
11/11/2024,C002,Aut ,R1826,125.6,153.3,52.00,"£6,531.60","₹242,226",BILLED
2024.09.02,C011,cld,R6238,27.5,34.8,£48.00,"1,318.13","53,506",Draft
18/12/2024,C009,ofp ,R5316,261.3,298.2,16.00,"4,181.01","171,398",billed
06/12/2024,C006,Cld ,R3873,97.2,121.7,,"£4,666.21","₹183,875",Draft
24/10/2024,C003,HD,R2306,1245.5,1513.7,22.00,"£27,400.84","₹988,650",Draft
16/10/2024,C001,OFP,R1311,282.4,329.0,£16.00,"4,518.71","180,054",draft
2024-05-26,C006,HD,R3762,482.9,555.0,£22.00,"£10,623.76","405,717",BILLED
2024.12.21,C010,aut,R5810,7.9,9.7,£52.00,412.57,"INR 15,130",draft
"Jun 10, 2024",C012,Soc,R6664,10.6,13.4,42.00,GBP 445.90,"15,972",Draft
2024.01.10,C002,cld,R1682,143.3,182.0,48.00,"£6,879.16","₹277,890",Draft
15/12/2024,C010,AUT,R5808,7.7,9.4,£52.00,£399.60,"14,531",credit
2024-10-17,C004,Noc ,R2808,571.6,695.9,28.00,"£16,004.00","INR 605,756",draft
2024-05-17,C002,noc,R1741,349.5,428.3,£28.00,"£9,785.27","₹365,766",Credit
04/01/2024,C008,SOC,R4638,165.0,206.0,£42.00,"6,931.18","₹234,578",Billed
2024-02-20,C004,Dev,R2701,181.9,224.4,45.00,"£8,184.60","382,062",Draft
"Jun 20, 2024",C003,OFP,R2269,370.8,424.8,£16.00,"5,932.42","₹247,437",credit
2024-11-22,C007,Cld ,R4355,112.1,141.3,48.00,"GBP 5,378.93","₹211,693",BILLED
"Apr 12, 2024",C008,noc,R4678,158.5,186.4,28.00,"4,439.34","169,041",billed
2024-11-20,C003,noc,R2321,521.0,613.1,£28.00,"£14,588.21","₹573,799",BILLED
11/04/2024,C004,Soc,R2729,286.2,365.7,42.00,"(£3,605.90)","₹429,665",Draft
2024-10-25,C005,Hd,R3324,607.5,691.5,£22.00,"£13,364.45","516,071",Credit
2024-02-09,C002,AUT,R1700,91.8,113.2,52.00,"4,773.89","INR 171,654",credit
"Jul 11, 2024",C002,Noc ,R1764,408.5,491.2,28.00,"£11,438.18","₹424,991",Draft
2024.06.13,C004,Ofp,R2769,306.9,360.9,16.00,"4,909.93","INR 205,018",draft
2024.05.05,C010,NOC,R5710,174.6,203.0,28.00,"£4,887.49","186,282",billed
2024-03-09,C005,OFP,R3236,n/a,182.5,£16.00,"£2,506.54","102,846",BILLED
"Aug 25, 2024",C010,Aut ,R5759,8.2,10.3,£52.00,£428.40,"15,836",billed
2024-05-08,C999,dev ,R5216,70.6,92.0,45.00,"3,178.10","₹145,921",Billed
2024-11-18,C010,HD,R5789,384.5,439.3,£22.00,"£8,458.12","₹315,653",Draft
2024-02-04,C012,SOC,R6616,11.1,14.5,£42.00,467.70,"16,139",billed
2024-02-11,C006,dev ,R3721,88.3,109.4,£45.00,"£3,972.47","₹179,017",Billed
"Jul 10, 2024",C009, HD,R5235,433.0,507.0,22.00,"9,526.26","345,723",Billed
2024.04.20,C011,Dev,R6178,64.3,84.5,£45.00,"2,894.76","135,348",billed
2024-01-19,C004,Ofp,R2690,192.9,222.0,£16.00,"3,086.77","129,067",Draft
2024-06-27,C001,aut,R1255,198.0,258.3,£52.00,"£10,297.77","INR 380,819",credit
"Mar 16, 2024",C001,HD,R1200,1082.2,1278.9,£22.00,"£23,808.31","893,194",Billed
26/09/2024,C010,NOC,R5765,50.6,59.7,GBP 28.00,"£1,415.78","53,745",credit
2024-01-06,C002,aut,R1688,307.3,404.5,52.00,"15,977.00","595,819",billed
2024-12-25,C006,soc ,R3870,112.9,143.3,42.00,"£4,742.70","₹169,683",Billed
2024.08.11,C005,ofp ,R3304,188.5,213.6,16.00,"£3,016.49","₹124,011",BILLED
2024-05-28,C010,dev ,R5717,16.4,22.3,45.00,£737.27,"₹32,830",Billed
2024-08-21,C001,cld,R1278,192.2,240.3,£48.00,"£9,223.20","372,284",Draft
2024-04-07,C009,Cld ,R5200,77.4,97.9,£48.00,"3,714.81","152,479",draft
