billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
"Mar 11, 2025",C009,Ofp,R5359,249.5,295.8,16.00,"£3,991.98",-,Billed
22/03/2025,C011,Noc ,R6315,117.2,146.6,£28.00,"3,280.90","130,173",BILLED
02/05/2025,C011,NOC,R6344,66.3,78.1,£28.00,"1,855.12","73,289",Credit
14/04/2025,C004,Cld ,R2914,710.7,893.5,48.00,"£34,111.89","1,363,806",credit
2025-09-05,C001,Soc,R1457,391.4,-,£42.00,"£16,439.06","595,202",Draft
2025-12-25,C008,HD,R4969,434.6,526.3,£22.00,"9,560.80","360,253",Billed
2025-04-24,C008,Hd,R4845,461.7,534.4,22.00,"£10,158.31","₹382,286",BILLED
"Sep 7, 2025",C004,Noc ,R2973,1213.9,1504.9,£28.00,"33,988.97","1,305,532",credit
2025-01-28,C011,AUT,R6297,6.4,-,52.00,332.19,"₹12,485",credit
2025.10.11,C006,AUT,R4013,43.7,53.1,52.00,"£2,272.75","₹84,387",draft
09/08/2025,C999,Dev,R5427,79.4,105.6,£45.00,"3,572.23","161,349",credit
16/03/2025,C007,Dev,R4408,124.1,161.6,£45.00,"5,586.08","₹249,705",Draft
"Jul 3, 2025",C999,ofp ,R2444,489.1,572.7,£16.00,"£7,825.41","316,591",draft
"Mar 26, 2025",C008,ofp ,R4841,173.6,203.7,GBP 16.00,"£2,776.93","114,137",billed
2025-05-11,C012,OFP,R6810,205.7,246.5,16.00,"3,290.99","₹138,487",draft
2025.11.08,C006,ofp ,R4029,175.1,208.9,£16.00,"2,801.04","₹117,587",billed
2025-12-17,C004,SOC,R3019,340.9,423.7,42.00,"£14,316.40","₹513,080",credit
2025-10-26,C010,Noc ,R5935,177.6,208.7,£28.00,"£4,972.60","187,729",billed
2025-03-12,C005,DEV,R3404,140.6,172.6,£45.00,"6,325.93","INR 298,201",Billed
2025.08.10,C001,DEV,R1448,167.7,223.0,45.00,"£7,546.69","352,275",BILLED
"Oct 2, 2025",C001,Ofp,R1482,320.1,366.1,16.00,"(GBP 1,536.58)","210,023",BILLED
2025-10-28,C012, HD,R6860,296.2,348.7,£22.00,"£6,516.12","₹240,220",Credit
2025.02.15,C007,cld,R4393,68.3,91.8,48.00,"£3,276.74","₹126,879",draft
2025.12.19,C012,dev ,R6902,13.5,16.7,GBP 45.00,607.36,"₹27,701",BILLED
22/10/2025,C002,cld,R1976,195.7,254.4,48.00,"9,392.93","₹377,278",credit
2025.05.16,C003,NOC,R2409,344.9,409.8,£28.00,#REF!,"₹372,879",draft
26/10/2025,C004,CLD,R2993,859.1,1099.6,£48.00,"£41,237.11","1,693,135",Billed
2025-09-02,C008,Noc ,R4920,176.7,215.0,28.00,"£4,946.95","₹188,020",Credit
2025-03-14,C011,DEV,R6324,19.1,25.1,£45.00,GBP 858.27,"₹40,634",Billed
23/06/2025,C006,hd ,R3950,460.3,538.8,£22.00,"10,126.05","377,141",Draft
2025-04-18,C006,Ofp,R3935,504.9,573.8,16.00,"£8,078.47","₹329,816",Credit
2025-06-09,C011,dev ,R6364,60.4,76.5,£45.00,"2,716.43","₹126,376",draft
2025.04.16,C003, HD,R2391,777.3,925.4,,"17,100.25","₹613,721",Billed
2025-11-23,C001,HD,R1485,1105.2,1306.7,£22.00,"24,314.03","922,386",credit
"Jun 6, 2025",C002,noc,R1918,565.7,686.5,£28.00,"£15,840.83","INR 601,474",Credit
2025-04-18,C009,SOC,R5364,74.9,92.3,42.00,"£3,144.41","INR 112,213",Draft
2025.12.11,C011,SOC,R6449,15.3,19.5,£42.00,£643.40,"₹23,146",Credit
2025-08-24,C012,CLD,R6841,15.9,19.8,£48.00,£762.76,"₹30,824",Credit
2025.06.12,C008,CLD,R4881,94.0,119.2,£48.00,"£4,509.72","183,088",BILLED
2025-02-13,C002,OFP,R1874,311.3,360.7,16.00,"4,981.16","₹206,939",credit
06/05/2025,C999,AUT,R6352,5.6,7.1,52.00,£291.37,"₹10,478",Draft
06/02/2025,C009, HD,R5337,380.0,440.4,22.00,"8,359.46","₹308,431",Billed
2025-10-21,C005,Cld ,R3500,133.8,173.5,£48.00,"£6,421.98","₹264,396",credit
20/03/2025,C011,OFP,R6326,147.0,170.8,£16.00,"£2,352.47","₹97,736",Billed
2025-10-19,C003,dev ,R2480,517.5,647.7,NA,"(6,986.77)","INR 1,099,703",BILLED
2025-07-03,C009,dev ,R5414,112.8,147.1,£45.00,"£5,075.65","237,851",BILLED
"Dec 13, 2025",C001,SOC,R1509,314.8,390.8,£42.00,"£13,223.20","₹445,494",Billed
2025.11.26,C005,CLD,R3513,164.8,209.2,£48.00,"£7,911.27","₹309,340",billed
22/06/2025,C010,Cld ,R5884,28.1,36.3,£48.00,"£1,349.61","₹53,928",Credit
02/09/2025,C003,cld,R2465,219.1,269.2,£48.00,"£10,517.48","422,421",Credit
"Jul 7, 2025",C005,aut,R3461,138.1,172.4,52.00,"£7,180.35","₹266,977",Draft
2025.10.26,C006,cld,R4007,102.5,132.3,48.00,"£4,921.34","₹200,348",credit
16/11/2025,C009,SOC,R5466,93.7,120.2,42.00,"£3,936.15","₹142,290",draft
26/10/2025,C009,dev ,R5454,91.7,122.7,£45.00,"GBP 4,128.58","₹193,258",credit
07/05/2025,C009,Noc ,R5376,326.5,401.8,£28.00,"£9,141.39","₹339,097",Draft
2025-11-07,C009,Aut ,R5474,67.2,82.8,£52.00,"3,493.75","₹125,071",credit
16/01/2025,C004,Hd,R2860,483.3,580.3,22.00,"£10,633.04","₹396,990",Billed
2025.01.04,C006,noc,R3883,166.3,193.1,£28.00,null,"₹176,799",credit
"Apr 4, 2025",C003,cld,R2398,199.3,256.2,£48.00,"£9,568.46","INR 385,869",BILLED
2025.11.01,C001,Cld ,R1494,195.5,245.6,£48.00,"£9,385.49","₹376,298",billed
10/01/2025,C010,OFP,R5825,477.9,574.3,£16.00,NA,"320,843",billed
2025.10.27,C008,Aut ,R4950,29.7,35.9,£52.00,"1,546.33","₹58,258",billed
2025-09-04,C011,OFP,R6413,NA,253.9,£16.00,"£3,457.53","141,333",draft
"Jan 8, 2025",C006,NOC,R3881,178.6,207.5,GBP 28.00,"£5,001.82","₹196,829",Credit
"Jun 21, 2025",C003,OFP,R2433,205.5,240.7,£16.00,"3,288.02","₹135,182",billed
2025-05-26,C002,HD,R1902,554.2,627.7,£22.00,"12,191.44","₹451,699",BILLED
2025-09-18,C008,AUT,R4931,29.5,37.1,GBP 52.00,"1,534.06","₹58,163",billed
2025-03-09,C010,aut,R5848,22.8,28.9,£52.00,"£1,185.65","₹43,928",billed
2025.05.21,C011,AUT,R6353,5.3,6.7,£52.00,£274.82,"₹10,096",draft
2025-12-21,C002,hd ,R2003,1030.3,1179.6,22.00,"£22,667.54",-,Credit
24/12/2025,C001,DEV,R1512,207.0,263.8,£45.00,"£9,314.61","₹440,081",credit
"Oct 5, 2025",C001,OFP,R1484,308.8,353.1,£16.00,"£4,941.11","208,394",billed
2025.07.21,C005,Hd,R3449,653.7,757.1,£22.00,"14,381.57","₹537,004",BILLED
"Dec 2, 2025",C009,Hd,R5478,597.0,706.0,22.00,"£13,134.45","₹484,120",Credit
"Apr 6, 2025",C010,cld,R5857,31.7,39.8,48.00,"£1,519.78","61,784",draft
"May 8, 2025",C004,Aut ,R2929,89.1,107.5,£52.00,"£4,634.02","₹167,849",draft
19/05/2025,C008,dev ,R4868,89.0,116.6,45.00,"4,003.91","180,125",BILLED
2025-06-08,C008,HD,R4873,423.4,499.8,£22.00,"GBP 9,314.64","₹329,701",Credit
2025-12-09,C006,CLD,R4035,108.5,134.8,£48.00,"£5,206.95","213,081",Draft
2025-04-15,C003,dev ,R2400,151.2,189.9,£45.00,"6,804.79","₹299,831",Billed
2025.01.09,C003,soc ,R2354,290.5,359.6,42.00,"12,199.99","₹431,088",BILLED
"Nov 12, 2025",C004,CLD,R3008,269.4,341.7,48.00,"£12,928.96","₹515,773",Draft
2025.12.21,C001,HD,R1505,1164.3,1355.0,22.00,"25,614.83","932,133",BILLED
"Oct 16, 2025",C001,Dev,R1479,158.7,207.4,£45.00,"£7,141.84","330,522",billed
01/10/2025,C001,aut,R1481,472.1,568.9,£52.00,"£24,547.87","909,686",Credit
08/02/2025,C012,Ofp,R6768,512.7,589.0,16.00,"£8,203.27","INR 353,411",draft
2025-06-23,C011,Cld ,R6363,72.7,92.7,n/a,"GBP 3,491.02","INR 140,413",Credit
"Nov 16, 2025",C011,DEV,R6441,17.3,23.0,£45.00,£777.97,"35,464",credit
04/03/2025,C001,Dev,R1376,220.3,289.7,45.00,"9,911.83","₹467,183",Credit
2025-09-13,C008,Hd,R4918,726.5,843.5,22.00,"15,982.81","605,011",Draft
2025.09.15,C008,DEV,R4930,94.0,123.6,£45.00,"4,231.74","₹190,454",credit
2025.03.19,C003,Cld ,R2384,660.4,852.2,£48.00,"GBP 31,698.35","₹1,224,273",Credit
"Dec 27, 2025",C004,DEV,R3023,290.2,369.6,45.00,"13,059.62","₹601,531",billed
"Oct 9, 2025",C001,Cld ,R1477,214.8,267.4,£48.00,"£10,309.20","INR 424,426",BILLED
2025-05-19,C006,OFP,R3948,234.1,267.5,GBP 16.00,"£3,745.15","157,116",Draft
05/07/2025,C004,cld,R2947,260.3,339.4,48.00,"GBP 12,495.09","494,483",credit
27/11/2025,C012,SOC,R6879,13.6,16.6,£42.00,£572.65,"20,212",BILLED
25/12/2025,C002,Soc,R2007,980.1,1256.2,£42.00,"£41,162.73","₹1,447,600",Draft
2025-12-17,C005,Ofp,R3534,882.2,1038.3,16.00,"£14,114.60","583,052",billed
2025-02-11,C008, HD,R4816,552.6,638.8,£22.00,"£12,156.91","₹439,955",credit
07/03/2025,C005,HD,R3394,893.0,1055.0,£22.00,"£19,647.02","₹754,472",Credit
2025.06.17,C005,Aut ,R3445,169.4,212.1,£52.00,"8,809.12","329,926",billed
2025-12-05,C012,Cld ,R6898,18.8,24.1,£48.00,£900.60,"₹36,031",credit
"Nov 27, 2025",C008,soc ,R4959,84.6,103.9,£42.00,"(1,066.21)","₹123,811",Credit
2025.06.25,C005,Cld ,R3439,143.1,178.0,£48.00,"£6,866.92","₹270,618",draft
2025-02-22,C006,soc ,R3896,86.0,110.3,NA,"£3,611.04","126,743",Draft
2025-02-25,C001,cld,R1358,315.4,399.6,£48.00,"15,138.72","₹619,712",Credit
2025.06.17,C004,soc ,R2937,467.7,575.5,£42.00,"£19,642.16","659,889",Draft
"Aug 14, 2025",C009,OFP,R5431,513.7,593.5,16.00,"£8,219.12","345,412",draft
2025.10.12,C002,AUT,R1982,435.5,529.1,£52.00,"£22,646.83","828,070",billed
2025-01-09,C005,DEV,R3372,94.3,121.1,£45.00,"4,241.53","196,844",credit
21/10/2025,C005,SOC,R3496,132.6,161.6,42.00,"£5,567.32","200,212",credit
2025.11.13,C002,soc ,R1990,549.9,665.2,£42.00,"GBP 23,093.86","₹795,151",draft
02/11/2025,C005,Aut ,R3518,62.2,79.3,£52.00,"£3,236.13","120,602",billed
21/10/2025,C003,SOC,R2475,328.7,403.2,42.00,"£13,805.14","506,426",Draft
14/10/2025,C010,dev ,R5940,49.4,61.9,£45.00,"£2,221.05","INR 103,010",Draft
2025-08-09,C003,Ofp,R2456,501.0,587.6,£16.00,"£8,015.35","₹338,056",Credit
2025-06-21,C011,soc ,R6362,24.8,31.8,42.00,"£1,041.49","INR 37,380",Credit
"Nov 22, 2025",C004, HD,R2999,956.5,1091.2,£22.00,"GBP 21,043.18","819,882",Draft
2025-09-11,C003,dev ,R2468,172.5,215.3,45.00,"7,763.73","352,385",BILLED
2025-01-23,C012,Aut ,R6757,13.8,16.8,null,718.14,"₹27,117",draft
"Jun 8, 2025",C009,cld,R5397,108.7,142.1,48.00,"5,216.47","204,632",credit
17/04/2025,C008,dev ,R4851,136.7,176.0,£45.00,"(£1,846.03)","INR 282,255",Draft
"Nov 25, 2025",C011,CLD,R6438,,NA,£48.00,"£1,019.67","40,064",BILLED
2025-03-09,C009,NOC,R5352,241.4,289.1,28.00,"(£2,027.34)","₹252,755",Billed
"Nov 25, 2025",C003,Dev,R2495,485.8,618.3,45.00,"£21,862.01","₹1,020,323",Credit
2025.07.26,C007,cld,R4454,204.7,255.0,48.00,"9,824.85","₹411,636",BILLED
"Apr 19, 2025",C003,CLD,R2397,218.6,280.9,£48.00,NA,"₹428,520",credit
2025-09-12,C010, HD,R5918,351.4,394.5,22.00,"7,731.88","INR 294,950",credit
25/06/2025,C011,AUT,R6365,8.2,10.5,£52.00,£425.83,"15,647",credit
"Jul 18, 2025",C002,DEV,R1939,218.4,286.4,£45.00,"£9,828.97","444,484",draft
27/02/2025,C006,Hd,R3892,962.7,1186.1,£22.00,"GBP 21,179.33","773,014",credit
2025.11.19,C010,Aut ,R5955,8.2,10.5,£52.00,425.87,"INR 16,144",draft
2025.07.09,C009,noc,R5406,259.8,316.6,GBP 28.00,"£7,273.07","282,405",Billed
2025-12-02,C011,Soc,R6450,18.2,23.2,£42.00,£766.41,"26,435",Credit
"Oct 1, 2025",C006,Noc ,R4004,300.8,358.0,£28.00,"£8,421.85","329,070",Credit
2025.09.05,C002,AUT,R1967,211.7,269.6,£52.00,"£11,008.29","401,157",Draft
"Feb 6, 2025",C006,noc,R3894,171.2,212.9,£28.00,"(£1,438.47)","₹184,680",BILLED
09/03/2025,C011,Soc,R6319,17.1,22.1,42.00,718.44,"25,052",Credit
2025-02-12,C012,Noc ,R6761,151.1,182.9,GBP 28.00,"4,230.17","₹160,832",Draft
"Dec 19, 2025",C012,Cld ,R6897,21.0,26.9,48.00,"£1,008.29","₹41,293",Draft
2025.08.11,C002,Ofp,R1955,424.5,510.0,£16.00,"GBP 6,791.46","₹277,916",Billed
2025.04.20,C012,AUT,R6796,5.9,7.5,£52.00,307.51,"11,359",BILLED
"May 9, 2025",C010,Soc,R5871,19.3,23.8,42.00,£808.51,"29,094",draft
"Dec 6, 2025",C010,AUT,R5973,8.0,10.2,£52.00,417.05,"INR 15,575",credit
"Jul 18, 2025",C007,NOC,R4451,136.1,164.2,28.00,"£3,810.18",n/a,credit
17/03/2025,C011,Noc ,R6316,124.2,155.4,28.00,"£3,478.13","₹133,394",BILLED
2025.12.18,C011,soc ,R6448,19.3,24.5,£42.00,£808.60,"₹28,514",Billed
06/03/2025,C999,DEV,R2902,170.2,214.8,£45.00,"£7,659.88","348,911",draft
"Jun 10, 2025",C008,ofp ,R4888,253.4,303.5,16.00,"4,054.34",NA,BILLED
2025-07-02,C011, HD,R6369,154.7,181.9,£22.00,"GBP 3,402.84","126,339",billed
"Jun 2, 2025",C005,CLD,R3441,120.9,150.4,48.00,"GBP 5,801.17","235,993",Credit
2025.09.09,C002,soc ,R1962,533.4,643.5,£42.00,"22,401.90","₹767,865",Billed
"Nov 10, 2025",C011, HD,R6434,220.0,254.0,£22.00,"4,840.72","INR 173,834",credit
2025-11-28,C006,DEV,R4027,236.8,317.9,£45.00,"10,654.86","₹489,270",credit
21/02/2025,C999,soc ,R3385,98.9,121.2,£42.00,"£4,155.08","147,813",billed
01/12/2025,C003,NOC,R2502,971.1,1114.9,28.00,n/a,"₹1,038,425",BILLED
2025.04.16,C012,dev ,R6793,17.4,21.8,45.00,£782.74,"₹36,424",credit
"Dec 16, 2025",C002,AUT,R2012,243.2,323.5,52.00,"12,646.98","475,470",BILLED
2025.11.27,C001,noc,R1488,345.2,418.8,£28.00,"9,666.71","₹352,986",Credit
"Jul 28, 2025",C011,OFP,R6383,-,158.6,£16.00,"£2,265.76","INR 94,028",billed
2025-03-16,C012,NOC,R6772,53.1,64.8,28.00,"£1,487.85","₹56,082",BILLED
01/07/2025,C012,ofp ,R6833,149.5,177.3,£16.00,"£2,391.91","97,968",Billed
04/07/2025,C012,Hd,R6824,473.0,542.0,22.00,"10,406.71","381,833",draft
2025-09-14,C006,DEV,R3994,81.0,101.8,45.00,"3,645.01","169,333",Billed
"Aug 20, 2025",C002,Aut ,R1953,241.1,299.5,£52.00,"£12,538.30","457,690",billed
2025.10.22,C004,hd ,R2987,653.0,779.9,£22.00,"14,366.32","₹544,080",BILLED
11/09/2025,C006,AUT,R3997,55.4,68.0,£52.00,"2,878.25","107,777",draft
2025-11-27,C004,Ofp,R3014,271.8,324.0,£16.00,"4,348.45","INR 181,575",Billed
2025-02-28,C002,soc ,R1865,1091.2,1340.0,£42.00,"£45,828.33","1,636,506",credit
2025-10-03,C999,dev ,R4946,152.7,195.0,45.00,"£6,873.52","₹328,657",Credit
"Apr 8, 2025",C002,Hd,R1889,1008.7,1184.7,£22.00,"£22,191.47","₹808,019",credit
05/05/2025,C001,AUT,R1405,127.3,159.9,£52.00,"6,621.87","₹242,040",Credit
2025-09-06,C010,ofp ,R5931,211.6,242.1,£16.00,"£3,385.50","₹139,768",Billed
10/01/2025,C010,dev ,R5821,20.8,26.1,45.00,GBP 938.12,"₹44,076",BILLED
2025-09-17,C003,Cld ,R2463,228.6,280.8,£48.00,"10,973.08","₹450,659",Billed
16/08/2025,C012,Hd,R6835,155.9,179.8,£22.00,"3,429.24","₹126,752",BILLED
19/01/2025,C008,ofp ,R4815,149.5,173.2,£16.00,"2,392.00",n/a,Billed
"May 28, 2025",C009,Soc,R5378,89.0,109.2,£42.00,"£3,738.24","126,840",Credit
"Mar 19, 2025",C001,CLD,R1374,309.7,384.5,null,"14,866.38","₹598,729",draft
2025-07-14,C007,NOC,R4452,145.9,176.0,£28.00,"£4,084.42","INR 153,264",Draft
"Apr 17, 2025",C009,CLD,R5369,77.3,99.2,48.00,"£3,709.57","₹147,039",draft
"Nov 20, 2025",C002,Noc ,R1988,479.8,587.4,28.00,"GBP 13,433.94","₹502,593",billed
"Jun 15, 2025",C012,NOC,R6814,46.1,53.9,£28.00,"£1,291.38","₹49,444",Billed
2025.02.14,C003,ofp ,R2377,237.0,276.8,16.00,"£3,792.04","₹158,429",Billed
24/06/2025,C007,CLD,R4442,119.9,154.2,£48.00,"5,756.18","235,577",billed
2025.05.10,C012,hd ,R6800,236.1,275.2,£22.00,"£5,193.83","₹197,659",credit
06/02/2025,C010,aut,R5837,22.5,27.4,£52.00,"£1,167.47","42,383",Credit
02/08/2025,C006,Dev,R3981,114.6,144.0,GBP 45.00,"5,155.03","242,438",credit
2025-03-08,C002,NOC,R1877,699.3,836.7,GBP 28.00,"(5,874.38)","₹751,717",BILLED
2025-02-15,C010, HD,R5826,715.6,862.5,£22.00,"GBP 15,743.34","₹570,998",credit
23/08/2025,C002,Ofp,R1956,349.0,419.3,16.00,"£5,584.74","229,503",Billed
2025-08-19,C004,AUT,R2968,107.1,132.4,£52.00,"£5,568.11","₹203,334",Credit
"Apr 21, 2025",C005,noc,R3411,234.8,284.5,-,"£6,573.83","246,112",Draft
"Aug 12, 2025",C001,AUT,R1450,212.5,268.3,£52.00,"£11,052.43","₹412,224",Draft
27/09/2025,C003,noc,R2459,1091.2,1315.6,£28.00,"£30,552.71","₹1,178,716",billed
2025.02.23,C009,Soc,R5341,133.2,173.9,42.00,"GBP 5,592.84","197,492",credit
2025.11.21,C002,OFP,R2001,233.3,263.9,£16.00,"£3,733.00","₹152,836",BILLED
2025-12-05,C008,dev ,R4978,130.1,168.9,£45.00,"£5,856.34","273,917",credit
2025-04-13,C012,SOC,R6786,18.3,22.0,£42.00,767.55,"26,872",billed
2025.03.23,C002,SOC,R1878,552.8,711.5,£42.00,"£23,219.36","810,467",Draft
"Oct 7, 2025",C005,hd ,R3492,1133.0,-,£22.00,"24,925.70","₹913,158",BILLED
"Sep 3, 2025",C010,aut,R5928,12.0,14.5,52.00,625.73,"INR 23,288",BILLED
2025-01-03,C012,soc ,R6750,39.6,48.6,£42.00,"£1,661.49","₹57,086",Credit
"May 23, 2025",C003,Soc,R2412,328.0,404.4,£42.00,"£13,776.22",,credit
2025-03-15,C005,CLD,R3401,135.9,168.0,48.00,"£6,520.81","265,421",credit
28/05/2025,C006,noc,R3940,252.2,286.1,£28.00,"7,062.04","₹271,393",credit
2025-10-19,C001,cld,R1476,224.0,278.9,48.00,"10,752.18","INR 429,467",BILLED
2025-10-16,C012,dev ,R6866,15.5,20.1,45.00,697.98,"32,992",Billed
2025.06.12,C001,DEV,R1419,260.2,337.6,45.00,"11,707.67","548,587",BILLED
2025-09-13,C003, HD,R2457,813.5,959.5,22.00,"GBP 17,897.32","665,760",Billed
2025-04-09,C009,dev ,R5370,220.0,278.1,45.00,NA,"434,187",Credit
"Aug 11, 2025",C002,dev ,R1951,218.6,272.7,£45.00,"9,836.69","464,607",Draft
"Aug 18, 2025",C004,Soc,R2960,311.6,404.7,42.00,"13,088.47","₹449,999",billed
22/06/2025,C010,dev ,R5885,18.6,23.9,45.00,£837.99,"39,374",Draft
2025-01-18,C005,OFP,R3379,381.2,443.9,£16.00,"6,098.84",n/a,Credit
2025.12.04,C003,Soc,R2503,295.9,365.8,£42.00,"£12,429.88","432,596",Credit
06/04/2025,C005,SOC,R3414,113.8,140.2,£42.00,"(£1,434.06)","₹163,713",Credit
02/05/2025,C008,Cld ,R4865,81.4,102.9,48.00,"3,907.97","155,782",credit
2025-01-01,C009,CLD,R5324,66.8,85.0,GBP 48.00,"£3,207.56","₹130,389",Billed
2025-04-07,C002,NOC,R1890,1337.2,1556.7,£28.00,"GBP 37,441.87","₹1,445,864",Draft
2025-09-03,C003,AUT,R2469,108.9,140.9,£52.00,"£5,662.40","213,700",credit
26/02/2025,C008,HD,R4817,495.2,572.4,£22.00,"GBP 10,893.35","401,757",Credit
2025.10.27,C009,SOC,R5450,126.4,152.6,£42.00,"£5,308.45","₹188,334",Draft
28/05/2025,C007,Dev,R4431,122.7,154.7,45.00,"£5,523.57","₹253,043",draft
"Jan 24, 2025",C010,NOC,R5817,87.1,107.4,£28.00,"£2,439.47","INR 93,798",draft
12/11/2025,C012,Cld ,R6881,29.7,38.6,£48.00,"£1,423.87","INR 56,947",Draft
2025-01-24,C003,ofp ,R2362,157.9,188.7,£16.00,"£2,525.76","₹102,251",Billed
2025-03-15,C004,NOC,R2895,356.0,437.4,28.00,"£9,969.15","INR 383,423",billed
2025-10-24,C001,CLD,R1475,246.4,306.8,48.00,"£11,828.92","₹478,199",Credit
2025-11-12,C009,ofp ,R5477,185.6,222.5,£16.00,"2,969.94","₹124,301",Credit
2025-07-04,C009,Noc ,R5407,316.6,385.9,28.00,"8,866.14","INR 338,590",credit
2025-12-20,C004,Cld ,R3021,806.1,967.3,48.00,"38,693.79","₹1,566,908",Credit
2025-01-20,C005,AUT,R3375,51.0,63.2,£52.00,"2,653.83","INR 94,627",credit
2025-10-04,C001,Noc ,R1470,320.4,397.8,28.00,"£8,970.07","₹335,571",Credit
03/07/2025,C010,cld,R5898,19.3,24.3,48.00,928.41,"37,512",Billed
20/03/2025,C012,SOC,R6774,13.5,16.1,£42.00,567.89,"₹20,094",Credit
"Jan 4, 2025",C011,dev ,R6293,29.4,37.7,£45.00,"£1,323.31","₹61,115",Credit
"Mar 24, 2025",C006,Hd,R3911,315.4,384.0,£22.00,"(2,081.41)","257,116",Draft
17/03/2025,C004,SOC,R2898,567.4,709.8,£42.00,"£23,831.33","840,792",Credit
"Aug 21, 2025",C004,Aut ,R2967,82.4,101.8,52.00,"GBP 4,282.80","₹161,366",Credit
2025-09-26,C005,noc,R3480,726.1,882.6,28.00,"20,331.43","₹792,755",credit
2025-07-15,C005,cld,R3456,113.9,148.2,£48.00,"5,466.98","223,712",BILLED
22/11/2025,C005,dev ,R3516,107.7,132.4,£45.00,"4,848.32","₹226,402",Billed
2025-05-12,C004,OFP,R2932,761.1,869.3,£16.00,"£12,177.93","₹481,605",billed
"Dec 25, 2025",C009,hd ,R5479,711.7,841.7,GBP 22.00,"£15,657.62","566,140",Billed
"Jul 23, 2025",C007,Dev,R4455,70.9,88.5,£45.00,"3,191.21","143,846",Billed
08/12/2025,C011,Dev,R6454,20.9,27.5,£45.00,£941.28,"₹41,674",BILLED
"Dec 13, 2025",C006,OFP,R4044,269.3,307.3,£16.00,error,"INR 178,765",BILLED
2025.09.23,C001,Cld ,R1458,241.1,297.8,48.00,"£11,574.72","₹475,670",Draft
"Oct 6, 2025",C005,DEV,R3501,373.5,-,45.00,"16,806.93","752,547",credit
02/03/2025,C012,noc,R6773,48.1,58.6,28.00,"£1,345.98","52,536",Credit
2025.07.09,C004,Cld ,R2946,272.8,355.7,£48.00,"£13,093.97","₹525,842",Credit
27/11/2025,C012,Ofp,R6888,174.2,207.9,£16.00,"£2,786.44","₹115,210",BILLED
"Jul 24, 2025",C001, HD,R1425,2106.3,2535.6,£22.00,"£46,339.49","1,683,201",credit
"Dec 13, 2025",C008,aut,R4980,46.0,58.6,52.00,"£2,392.41","87,276",Billed
2025-02-01,C005,cld,R3387,396.9,496.2,£48.00,"£19,049.89","₹754,401",Billed
2025-08-16,C010,Aut ,R5914,10.1,12.9,£52.00,(158.05),"19,456",draft
"Oct 11, 2025",C011,Aut ,R6427,5.6,7.2,£52.00,290.77,"₹10,439",draft
2025.07.10,C011,ofp ,R6385,146.9,164.5,£16.00,"£2,349.84","₹93,960",draft
22/03/2025,C004,HD,R2892,571.5,652.8,£22.00,"£12,573.12","475,870",BILLED
"Apr 23, 2025",C999,Ofp,R2920,272.8,312.3,16.00,"GBP 4,364.46","184,105",Draft
23/04/2025,C002,Dev,R1895,223.2,290.6,£45.00,"£10,044.87","₹462,270",Credit
12/02/2025,C008,Aut ,R4825,26.1,null,£52.00,"GBP 1,357.69","₹50,326",Draft
26/09/2025,C009,soc ,R5437,102.3,127.9,£42.00,"4,297.51","₹146,345",billed
2025-07-22,C007,Aut ,R4458,42.8,54.1,n/a,(£667.18),"78,931",Credit
23/11/2025,C001,NOC,R1487,450.6,546.6,£28.00,"£12,618.08","INR 490,620",Billed
2025-04-05,C007,CLD,R4417,253.1,322.4,£48.00,"£12,148.73","481,855",Billed
11/02/2025,C011,ofp ,R6311,458.6,539.9,£16.00,"7,337.82","293,930",Draft
2025-11-14,C011,aut,R6443,9.1,11.2,£52.00,£473.17,"₹17,835",Billed
28/03/2025,C001,aut,R1377,157.2,204.6,52.00,"£8,174.63","₹301,125",billed
2025-11-20,C001,AUT,R1500,207.0,259.4,£52.00,"£10,761.75","396,009",billed
26/05/2025,C010,DEV,R5874,21.0,27.4,45.00,944.48,"₹43,543",Credit
2025.12.01,C009,SOC,R5482,129.6,165.2,£42.00,"£5,443.16","194,624",credit
14/05/2025,C010,Soc,R5870,16.3,20.1,null,682.51,"₹23,835",credit
"Jul 8, 2025",C005,Cld ,R3457,114.2,148.5,48.00,"£5,479.61","₹216,435",billed
"Oct 13, 2025",C005,Cld ,R3498,160.4,208.0,48.00,"7,699.40","INR 301,592",billed
01/01/2025,C008,noc,R4804,547.1,665.4,,"£15,319.30","₹577,159",billed
2025-09-04,C001,AUT,R1464,242.9,301.5,GBP 52.00,"£12,630.01","₹457,825",Credit
2025.05.27,C001,dev ,R1403,206.8,263.2,45.00,"£9,307.18","₹439,499",Credit
03/03/2025,C005,CLD,R3400,141.5,175.0,£48.00,"6,792.86","₹279,218",BILLED
"Dec 15, 2025",C010,AUT,R5972,7.4,9.3,52.00,(£115.06),"INR 14,235",draft
2025-11-07,C012,aut,R6887,4.8,6.0,£52.00,£248.86,"9,238",Billed
2025-01-16,C012,dev ,R6755,15.1,19.9,45.00,680.16,"₹31,367",BILLED
"Nov 28, 2025",C001,hd ,R1486,1183.9,1399.8,£22.00,"£26,046.46",null,billed
10/09/2025,C009,Aut ,R5443,61.1,77.6,NA,"3,177.60","INR 116,265",Billed
2025.07.11,C004,ofp ,R2953,282.4,331.3,16.00,"£4,519.15","₹184,795",Credit
