billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
"Apr 3, 2023",C006,OFP,R3589,123.0,136.1,£16.00,"£1,967.49","79,603",Credit
2023-03-16,C010,SOC,R5526,13.1,16.4,GBP 42.00,(165.58),"₹19,281",Draft
2023-08-15,C001,hd ,R1092,546.0,619.5,22.00,"(£3,603.92)","₹456,872",draft
2023-05-05,C009,Soc,R5045,63.3,77.8,42.00,"2,656.92","₹91,206",draft
2023.02.18,C999,Cld ,R5003,38.2,47.7,£48.00,"£1,832.13","75,722",draft
2023-09-28,C001,noc,R1115,249.5,307.6,£28.00,"6,985.19","₹268,657",draft
2023-07-08,C007,Cld ,R4138,99.2,125.1,48.00,"£4,760.90","₹184,469",Billed
01/10/2023,C005,OFP,R3167,167.8,190.9,16.00,"£2,685.30","109,696",billed
2023.10.19,C007,hd ,R4174,326.4,389.6,£22.00,"£7,180.31","255,872",BILLED
12/09/2023,C003,NOC,R2141,799.5,961.3,£28.00,"£22,385.25","865,873",billed
2023-09-14,C002,CLD,R1632,151.2,181.7,£48.00,"7,257.53","297,769",credit
15/07/2023,C012,Soc,R6530,9.0,11.6,£42.00,(£113.93),"13,298",Draft
04/10/2023,C003,soc ,R2155,225.9,284.3,£42.00,#N/A,"₹327,714",draft
2023-06-08,C005,Ofp,R3116,-,184.0,16.00,"£2,535.16","103,434",BILLED
05/10/2023,C002,cld,R1648,187.1,228.6,£48.00,"8,980.90","₹358,602",Billed
"May 22, 2023",C001,CLD,R1061,138.6,172.8,£48.00,"£6,652.44","263,698",Billed
17/06/2023,C006,AUT,R3616,22.6,28.7,£52.00,"1,174.90","₹43,292",Credit
2023.01.19,C006,Cld ,R3541,73.0,93.6,48.00,"£3,504.25","136,877",BILLED
03/06/2023,C007,DEV,R4125,122.6,152.3,GBP 45.00,"£5,515.48","254,134",Draft
2023.08.28,C011,Soc,R6073,20.7,26.1,42.00,£869.38,"₹30,670",BILLED
2023-04-25,C003,Cld ,R2072,139.2,173.0,£48.00,"£6,683.61","INR 268,161",BILLED
2023-05-25,C011,SOC,R6035,19.5,24.2,n/a,GBP 820.45,"₹28,102",billed
"Jan 11, 2023",C010,dev ,R5502,47.8,59.4,£45.00,-,"INR 98,994",Credit
24/05/2023,C006,DEV,R3601,67.8,86.4,45.00,"£3,048.86","₹142,738",Billed
23/06/2023,C001,dev ,R1076,151.5,189.8,£45.00,"£6,817.42","₹320,745",Credit
2023.09.01,C004,cld,R2634,176.7,229.3,£48.00,"8,482.28","₹339,764",billed
26/04/2023,C004,AUT,R2562,99.8,128.0,52.00,"GBP 5,190.56","194,354",draft
2023-05-09,C003,CLD,R2083,125.6,156.7,GBP 48.00,"£6,028.12","₹244,787",draft
2023-02-18,C008,Hd,R4482,259.1,315.5,£22.00,"£5,700.35","INR 209,772",Draft
2023.10.21,C008,AUT,R4601,60.4,74.8,52.00,"£3,142.13","117,675",credit
2023-10-11,C004,soc ,R2647,246.3,311.1,n/a,"£10,346.26","₹364,405",billed
2023-08-16,C999,cld,R3642,70.9,90.7,£48.00,"3,401.31","130,689",Billed
2023-04-26,C003,Ofp,R2076,154.1,172.4,16.00,"£2,466.24","101,606",Draft
"Apr 23, 2023",C002,CLD,R1565,220.7,n/a,£48.00,"£10,595.87","443,913",Draft
2023-09-05,C011,CLD,R6086,50.8,62.8,£48.00,"2,436.34","96,609",BILLED
03/02/2023,C001,NOC,R1018,289.9,349.5,28.00,"£8,117.99","INR 306,129",billed
2023-08-09,C009,Cld ,R5087,49.7,62.3,48.00,"2,385.56","98,489",credit
2023-07-28,C006,Hd,R3620,345.9,NA,£22.00,"7,608.87","283,192",billed
2023-09-07,C011,Dev,R6088,16.6,20.9,45.00,GBP 746.28,"₹35,947",Credit
27/04/2023,C005,noc,R3071,135.7,162.2,£28.00,"£3,800.93","₹145,474",BILLED
09/03/2023,C009,ofp ,R5023,164.0,190.4,16.00,"£2,624.72","106,827",billed
2023-03-21,C004,Ofp,R2553,331.2,391.6,GBP 16.00,"5,298.82","INR 219,793",Credit
01/05/2023,C009,Hd,R5042,369.7,444.2,£22.00,"£8,133.76","₹308,740",Credit
2023-09-28,C007,AUT,R4168,50.9,65.3,£52.00,"2,644.30","100,600",draft
"Feb 18, 2023",C002,Ofp,R1544,171.2,196.4,16.00,"£2,739.24","₹113,310",credit
"Mar 14, 2023",C007,Dev,R4082,79.6,104.1,£45.00,"3,579.98","168,351",Draft
13/10/2023,C008,Soc,R4596,156.0,192.0,£42.00,"£6,554.04","₹228,821",BILLED
"Dec 23, 2023",C001, HD,R1155,586.1,689.7,£22.00,"£12,894.25","INR 468,357",Draft
2023-04-12,C003,SOC,R2067,166.5,202.9,42.00,"£6,994.21","₹245,608",Draft
"Jan 4, 2023",C007,Aut ,R4055,23.3,28.7,£52.00,"1,213.48","INR 47,248",Credit
08/07/2023,C004,SOC,R2603,229.8,292.5,£42.00,#REF!,"₹343,305",Credit
2023-08-02,C006,hd ,R3635,423.9,503.1,£22.00,"9,324.97","₹352,254",Credit
2023.07.24,C008,dev ,R4561,234.6,304.4,,"£10,556.70","₹495,328",billed
26/12/2023,C001,ofp ,R1169,370.5,412.9,£16.00,"£5,927.23","244,916",Billed
2023-07-09,C005,AUT,R3130,41.5,53.1,£52.00,"2,159.16","₹80,327",Draft
11/06/2023,C004,aut,R2594,66.5,81.2,£52.00,"3,459.87","128,932",billed
"Jan 22, 2023",C010,hd ,R5494,211.7,244.7,£22.00,"£4,657.65","₹167,250",BILLED
"Dec 12, 2023",C004,aut,R2678,102.9,132.9,£52.00,"GBP 5,352.36","₹203,163",credit
2023-03-20,C007,ofp ,R4087,138.4,153.3,£16.00,"£2,213.78","92,222",credit
12/02/2023,C001,NOC,R1017,271.2,326.9,28.00,"7,593.63","₹290,945",Credit
2023-03-25,C007,NOC,R4075,114.6,136.3,28.00,"3,207.62","118,554",credit
2023-07-08,C003,soc ,R2118,190.8,231.6,42.00,"£8,013.10","₹275,205",credit
12/04/2023,C010,CLD,R5541,15.9,19.6,£48.00,(£228.58),"INR 31,076",credit
11/02/2023,C002,aut,R1542,242.6,312.1,52.00,"£12,613.26","₹464,567",Credit
2023.05.11,C010,dev ,R5558,23.0,29.7,45.00,"£1,036.29","48,493",Draft
2023-06-08,C010,NOC,R5567,53.3,63.4,£28.00,"1,491.59","56,480",billed
"Jan 21, 2023",C002,cld,R1525,236.5,292.1,£48.00,"£11,350.50","INR 463,075",draft
2023-05-08,C006,Ofp,R3605,189.6,224.2,16.00,"£3,034.35","122,543",draft
2023-10-04,C001,hd ,R1129,919.4,1030.3,22.00,"£20,227.67","734,012",Billed
20/06/2023,C009,hd ,R5054,324.5,398.3,-,"£7,138.90","₹274,568",Draft
2023-06-14,C006,Dev,R3614,78.1,105.6,45.00,"3,513.24","162,979",Billed
2023-08-14,C001,Ofp,R1108,294.8,335.1,£16.00,"£4,717.40","₹190,936",Draft
2023-05-28,C007,Dev,R4112,72.9,97.1,£45.00,"£3,278.29","₹153,182",billed
20/04/2023,C001,hd ,R1043,678.4,795.7,£22.00,"£14,924.36","INR 565,529",credit
2023-08-26,C006,OFP,R3650,109.4,127.4,£16.00,"1,750.83","INR 71,984",draft
21/01/2023,C006,aut,R3545,19.3,24.4,GBP 52.00,"1,002.58","36,486",draft
"Dec 15, 2023",C003,Noc ,R2181,349.7,395.9,£28.00,"£9,792.07","₹368,948",billed
2023-11-01,C007,dev ,R4191,99.7,130.8,45.00,"£4,485.42","211,481",Billed
"Mar 14, 2023",C006,CLD,R3568,213.2,259.4,NA,"£10,234.47","421,496",billed
2023-03-18,C002,NOC,R1549,393.4,480.1,£28.00,"£11,016.32","₹423,015",BILLED
09/03/2023,C001,OFP,R1040,234.1,268.6,16.00,"3,745.32","₹152,389",BILLED
08/08/2023,C010,NOC,R5592,57.9,67.2,28.00,"1,620.12","60,708",credit
2023.04.03,C010,CLD,R5539,17.8,22.0,48.00,£854.68,"₹34,379",Billed
28/11/2023,C012,soc ,R6581,-,17.8,42.00,GBP 600.13,"21,354",credit
2023-11-13,C006,aut,R3685,25.3,31.8,£52.00,"1,315.35","₹49,182",Billed
27/03/2023,C005,Soc,R3057,56.4,73.1,GBP 42.00,"GBP 2,369.23","₹82,292",credit
2023.08.01,C005,dev ,R3138,72.7,90.5,45.00,"3,269.34","₹150,807",Credit
2023-03-25,C005,Hd,R3053,1046.7,1201.0,£22.00,"£23,027.36","842,320",credit
2023-04-28,C999,DEV,R5543,16.3,21.1,45.00,731.66,"INR 34,630",Billed
"Jan 8, 2023",C003,Dev,R2026,167.7,204.6,45.00,"£7,546.15","353,978",billed
23/06/2023,C002,Ofp,R1597,200.3,234.3,16.00,"£3,204.45","₹133,466",Billed
2023.02.01,C010,DEV,R5517,21.6,28.1,45.00,972.66,"₹44,575",Credit
"Nov 17, 2023",C008,Soc,R4607,47.1,59.0,£42.00,"1,979.59",NA,billed
2023-07-12,C005, HD,R3119,469.9,559.1,£22.00,"10,338.16","370,469",billed
22/11/2023,C011,CLD,R6110,16.3,20.8,£48.00,GBP 781.68,"₹31,047",billed
2023-10-07,C010,cld,R5618,52.0,69.6,48.00,"£2,496.23","INR 104,800",Draft
2023-08-03,C009,DEV,R5090,165.9,209.8,£45.00,"£7,467.42","₹345,516",draft
2023-09-06,C005,SOC,R3147,169.2,216.6,£42.00,"£7,104.95","251,253",credit
2023-08-21,C004,Ofp,R2626,175.7,205.4,£16.00,"£2,811.48","INR 114,522",billed
23/08/2023,C011,DEV,R6076,48.5,63.3,£45.00,"£2,183.10","₹103,911",BILLED
2023-07-16,C002,Dev,R1608,326.9,425.0,£45.00,"14,708.52","INR 677,468",draft
2023-09-21,C006,Dev,R3659,100.9,126.2,£45.00,"£4,540.61","₹211,278",Credit
"Feb 3, 2023",C001,Hd,R1015,837.3,985.0,£22.00,"18,421.20","INR 670,630",credit
2023.02.18,C007,ofp ,R4070,154.5,183.3,£16.00,"GBP 2,472.73","103,165",credit
22/09/2023,C003,DEV,R2147,239.1,299.3,£45.00,"£10,757.52","511,182",Billed
27/02/2023,C012,NOC,R6475,63.5,75.5,£28.00,"1,778.43","₹67,645",Credit
"Nov 18, 2023",C001,Noc ,R1141,460.3,539.8,28.00,"12,888.10","487,595",billed
2023-04-06,C012,OFP,R6501,147.4,167.9,16.00,"GBP 2,359.04","₹97,888",Credit
02/05/2023,C008,NOC,R4525,122.9,148.4,28.00,"3,440.12","₹129,950",Draft
04/07/2023,C004,CLD,R2607,279.6,345.5,£48.00,"£13,418.60","541,272",credit
2023-11-13,C006,dev ,R3680,81.7,107.3,45.00,"£3,675.70","168,241",Draft
21/01/2023,C001,OFP,R1013,200.7,231.2,£16.00,"£3,211.78","₹133,671",billed
"May 14, 2023",C008,noc,R4523,156.3,188.9,£28.00,"4,377.12","165,398",Draft
2023-11-06,C010,Dev,R5635,19.6,26.3,£45.00,£883.78,"40,827",credit
16/08/2023,C007,dev ,R4155,79.8,101.1,£45.00,"£3,589.38","₹170,711",BILLED
2023-11-26,C009,CLD,R5133,44.3,55.4,£48.00,"2,126.88","85,794",credit
14/08/2023,C003,cld,R2132,206.1,257.4,48.00,"£9,890.78","INR 402,731",BILLED
2023-10-03,C005,dev ,R3163,76.6,98.4,£45.00,"£3,445.86","160,232",Draft
2023-07-27,C002,Ofp,R1612,190.7,225.0,£16.00,"3,051.25",n/a,Draft
2023-09-25,C009,soc ,R5103,43.8,55.6,42.00,"£1,839.02","64,983",Draft
2023-05-24,C002,DEV,R1581,366.5,447.8,£45.00,"16,492.85","776,069",Draft
01/06/2023,C011, HD,R6042,159.6,187.1,£22.00,"£3,510.29","INR 124,634",Draft
2023-01-20,C007,DEV,R4051,105.6,136.1,45.00,"4,753.44","₹220,319",Billed
"Nov 21, 2023",C010,HD,R5625,236.1,279.4,£22.00,"5,195.29","188,906",Billed
2023-04-13,C006,Cld ,R3583,107.2,136.1,£48.00,"£5,143.74","210,030",Draft
2023-08-23,C002,NOC,R1614,831.5,1042.7,-,"23,283.33","898,602",Billed
2023.05.18,C012,noc,R6505,151.0,184.3,28.00,"£4,228.81","₹156,022",Credit
2023-04-11,C007,ofp ,R4100,125.3,145.6,16.00,"2,004.60","84,052",Draft
2023-12-13,C012,SOC,R6592,10.4,13.0,GBP 42.00,435.97,"₹15,352",Draft
2023-04-19,C011,ofp ,R6029,133.7,152.9,£16.00,#REF!,"90,765",billed
"Sep 7, 2023",C005,Cld ,R3149,104.5,136.4,48.00,"£5,017.20","₹202,059",credit
2023-12-10,C012,Ofp,R6599,195.4,218.3,£16.00,"£3,126.59","₹129,199",BILLED
21/11/2023,C005,ofp ,R3179,493.3,570.4,16.00,"£7,892.43","₹322,930",BILLED
2023.06.14,C002,AUT,R1596,96.3,124.3,52.00,"£5,008.59","178,707",Draft
2023-02-23,C004,AUT,R2537,81.6,105.5,£52.00,"4,242.22","155,336",Billed
"Oct 10, 2023",C001,Soc,R1131,736.6,940.5,42.00,"30,938.13","₹1,047,226",billed
27/04/2023,C009,cld,R5030,40.0,50.3,£48.00,"1,917.73","76,638",Credit
2023-02-20,C001,SOC,R1021,189.2,237.9,£42.00,"(2,384.33)","₹271,826",draft
08/07/2023,C004,Noc ,R2600,235.1,273.7,28.00,"GBP 6,582.69","₹257,257",Credit
27/05/2023,C006,noc,R3594,,213.4,28.00,"£5,072.84","196,553",billed
"Jun 21, 2023",C005,Ofp,R3117,161.6,187.7,£16.00,"£2,586.03","INR 108,325",BILLED
2023-10-07,C012,Dev,R6572,26.8,34.0,45.00,"1,207.68","55,743",billed
2023.12.09,C001,Soc,R1161,325.3,397.9,42.00,"£13,661.38","₹475,514",BILLED
2023.10.24,C012,CLD,R6570,null,63.2,£48.00,"£2,340.86","₹93,517",draft
2023-09-05,C009,noc,R5099,163.1,198.5,£28.00,"£4,567.86","₹172,388",billed
"Apr 27, 2023",C008,NOC,R4509,127.4,151.1,£28.00,"£3,566.58","₹138,616",Billed
2023-10-03,C005,noc,R3159,237.0,283.6,28.00,"6,635.98","250,948",draft
2023-12-03,C003,Ofp,R2189,325.1,385.2,16.00,"£5,201.40","215,679",Billed
16/11/2023,C003,dev ,R2174,451.7,567.5,£45.00,"£20,328.42","₹934,401",credit
2023-09-20,C001,soc ,R1116,328.0,396.0,GBP 42.00,"13,776.26","₹477,242",billed
12/02/2023,C004,DEV,R2535,153.8,197.9,£45.00,"£6,919.15","315,958",Billed
2023-06-24,C003,aut,R2109,71.7,89.7,52.00,"(£1,118.74)","₹134,260",BILLED
2023-02-27,C008,DEV,R4490,61.5,77.0,45.00,"£2,769.11","₹123,514",Draft
"Dec 13, 2023",C012,hd ,R6588,178.9,212.1,GBP 22.00,"3,936.69","₹146,749",draft
10/03/2023,C006,Hd,R3563,385.8,461.6,£22.00,"8,486.61","316,306",draft
24/11/2023,C004,Ofp,R2666,666.4,737.0,£16.00,"(£3,198.49)","438,442",Billed
2023-01-24,C011,DEV,R5985,15.8,20.8,45.00,713.06,"₹31,825",Draft
2023-06-12,C003,cld,R2101,132.7,174.3,£48.00,"£6,369.04","₹260,974",BILLED
"Oct 21, 2023",C002,aut,R1651,331.0,424.9,£52.00,"£17,214.35","643,389",BILLED
16/06/2023,C007,Noc ,R4121,153.9,177.2,£28.00,"£4,309.38","168,005",BILLED
2023-09-23,C001,Aut ,R1124,122.5,151.8,GBP 52.00,"£6,369.06","₹236,303",credit
2023-05-04,C008,noc,R4524,136.6,,GBP 28.00,error,"138,162",Credit
13/02/2023,C005,Hd,R3041,488.0,565.6,22.00,"10,736.70","INR 396,398",credit
"Aug 18, 2023",C003,Dev,R2134,135.1,170.5,GBP 45.00,"£6,079.39","287,607",Billed
2023-08-12,C006,SOC,R3639,78.7,98.6,42.00,"£3,306.30","113,878",Credit
26/08/2023,C006,hd ,R3634,402.2,477.4,22.00,"£8,848.11","335,719",draft
2023-11-24,C007,Aut ,R4195,31.8,40.5,£52.00,"1,652.01","₹60,626",BILLED
2023-12-17,C012,Hd,R6590,177.3,210.2,GBP 22.00,"(£1,170.35)","₹143,033",billed
"Sep 11, 2023",C011,hd ,R6082,136.0,163.2,£22.00,(£897.35),"110,593",BILLED
2023-02-03,C006,cld,R3555,75.4,96.0,£48.00,"GBP 3,619.86","150,067",Billed
21/11/2023,C007,Hd,R4184,525.2,625.8,22.00,"£11,553.57","INR 411,431",BILLED
"Apr 10, 2023",C010,AUT,R5546,8.3,10.6,£52.00,432.43,"16,189",Draft
2023.07.07,C008,SOC,R4557,38.8,48.4,£42.00,(£488.86),"₹57,130",BILLED
"May 22, 2023",C008,cld,R4529,153.7,193.8,£48.00,"£7,377.53","INR 294,871",credit
2023-02-05,C010,Cld ,R5516,23.6,30.9,£48.00,"£1,132.50","₹46,840",credit
2023-04-12,C012,Ofp,R6502,150.3,171.2,16.00,"£2,405.50","₹94,847",Draft
2023.05.22,C005,OFP,R3098,159.6,192.5,£16.00,"£2,553.14","104,984",BILLED
25/01/2023,C010,CLD,R5501,24.2,30.9,48.00,"£1,162.62","INR 46,321",Billed
2023-07-16,C011,Noc ,R6059,96.2,118.8,£28.00,"2,692.76","103,496",draft
2023-12-16,C008,SOC,R4622,51.2,63.7,£42.00,NA,"INR 77,738",Draft
"Sep 23, 2023",C012,dev ,R6558,16.0,20.5,£45.00,722.20,"33,078",billed
15/06/2023,C005,Aut ,R3114,42.4,53.5,£52.00,#REF!,"₹85,364",BILLED
14/07/2023,C011,Hd,R6056,129.5,153.6,£22.00,"2,849.90","104,388",Billed
2023.04.28,C011,Ofp,R6030,133.8,153.0,GBP 16.00,"£2,141.07","₹89,338",Draft
2023.11.15,C011,Hd,R6104,196.5,230.9,22.00,"£4,322.03","₹161,102",draft
2023-01-23,C009,Aut ,R4992,16.6,20.6,£52.00,£862.65,"₹31,504",Draft
"Jun 26, 2023",C001,Ofp,R1078,529.2,613.5,16.00,"8,467.77","347,225",Billed
14/01/2023,C001,AUT,R1010,149.4,199.3,£52.00,"7,769.06","290,944",Draft
"Mar 18, 2023",C003,Soc,R2053,-,225.1,£42.00,"£7,806.50","₹275,150",Draft
2023-05-11,C012,cld,R6509,24.2,33.0,£48.00,"1,163.57","46,504",draft
23/05/2023,C999,Ofp,R1584,196.6,232.1,16.00,"3,144.80","125,853",billed
"Jan 10, 2023",C008,NOC,R4466,118.4,140.1,28.00,"3,314.58","INR 128,122",BILLED
2023-02-18,C999,Cld ,R4487,48.8,60.6,£48.00,"£2,341.71","97,104",billed
2023-09-26,C002,CLD,R1631,116.1,139.6,£48.00,"GBP 5,574.09","223,413",billed
2023-02-05,C002,dev ,R1541,326.2,420.4,45.00,"14,679.03","INR 668,684",billed
14/08/2023,C003,Cld ,R2131,187.4,234.0,£48.00,"£8,992.88","361,139",credit
20/06/2023,C005,cld,R3107,76.9,98.3,£48.00,"GBP 3,693.40","149,889",Billed
10/07/2023,C004,noc,R2601,296.3,345.0,£28.00,"8,295.01","₹312,302",credit
2023-09-24,C002,OFP,R1641,231.6,264.7,£16.00,"£3,706.12","INR 153,768",Draft
"Dec 16, 2023",C002,Cld ,R1669,128.9,153.1,48.00,"6,188.90","249,028",Draft
01/04/2023,C008,OFP,R4520,321.6,369.2,£16.00,"5,145.40","INR 207,791",Credit
2023.09.27,C004,SOC,R2632,371.8,467.2,42.00,"£15,617.52","547,053",draft
27/09/2023,C005,AUT,R3151,40.2,50.1,£52.00,"GBP 2,092.15","75,723",Billed
12/05/2023,C003,Dev,R2087,121.4,156.3,45.00,"£5,462.08","259,211",Credit
"Sep 23, 2023",C012,Soc,R6551,12.5,16.1,£42.00,526.94,"₹18,318",draft
2023-10-25,C005,aut,R3165,53.0,67.3,£52.00,"2,758.26","₹105,372",billed
2023-07-24,C009, HD,R5069,242.6,293.7,£22.00,"£5,336.59","₹199,280",Draft
2023-03-15,C002, HD,R1546,639.4,764.3,£22.00,"£14,067.16","521,495",Billed
"Sep 4, 2023",C012,Ofp,R6561,127.7,145.8,£16.00,"£2,043.64","83,570",draft
2023-03-08,C004,hd ,R2541,679.5,794.0,£22.00,"£14,949.19","₹542,786",BILLED
2023.04.23,C006,Ofp,R3591,133.7,148.0,£16.00,"2,139.19","₹89,291",draft
2023-05-28,C003,ofp ,R2092,117.2,133.2,16.00,"1,875.32","₹78,710",credit
2023.08.14,C002,CLD,R1617,141.8,176.0,48.00,"£6,804.68","₹272,267",Billed
2023-01-10,C010,AUT,R5503,6.8,8.6,52.00,error,"₹12,699",draft
2023-01-13,C008,OFP,R4477,102.0,119.7,£16.00,"GBP 1,631.75","66,633",Draft
"Sep 19, 2023",C009,Ofp,R5110,191.1,217.2,GBP 16.00,n/a,"₹125,486",Billed
"Oct 15, 2023",C011,SOC,R6096,15.1,18.6,£42.00,£635.63,"₹22,390",draft
06/06/2023,C012,ofp ,R6522,439.7,503.8,16.00,"7,034.81","283,714",Billed
05/01/2023,C006,soc ,R3539,173.8,211.3,42.00,"GBP 7,300.00","INR 250,486",credit
20/06/2023,C004,Dev,R2591,141.3,186.8,£45.00,"6,358.14","₹303,863",credit
08/04/2023,C999,ofp ,R1570,259.0,298.0,£16.00,"4,144.20","₹173,135",billed
2023-10-22,C011,Soc,R6095,13.5,-,£42.00,£568.49,"19,946",Billed
"Dec 12, 2023",C001,HD,R1154,638.2,751.0,£22.00,"£14,039.80","₹525,023",BILLED
"Nov 26, 2023",C010,cld,R5632,16.1,20.5,48.00,£772.07,"INR 30,898",Billed
22/02/2023,C006,Dev,R3558,177.2,231.3,£45.00,"7,975.70","376,880",Draft
"May 5, 2023",C001,ofp ,R1066,NA,733.3,16.00,"£10,293.44","INR 429,959",Credit
2023-05-08,C009,Soc,R5046,62.4,NA,£42.00,"2,620.79","₹93,546",draft
2023.09.27,C011,Soc,R6085,40.0,49.7,£42.00,"£1,681.12","58,397",Credit
2023.11.11,C010,Ofp,R5638,204.6,236.7,£16.00,"£3,273.71","136,085",Draft
"Apr 3, 2023",C001,Dev,R1051,139.4,183.0,45.00,"£6,272.62","₹298,112",draft
2023-12-16,C010,SOC,R5647,14.1,18.2,£42.00,592.76,"21,287",credit
2023-03-11,C011,hd ,R6007,164.8,194.7,£22.00,"3,625.28","134,920",draft
2023-11-04,C007,Dev,R4192,77.8,102.1,£45.00,"3,501.68","₹165,570",billed
02/10/2023,C005,Hd,R3156,597.8,700.7,22.00,"£13,152.54","493,204",credit
"Jan 22, 2023",C006,dev ,R3544,101.6,135.4,45.00,"£4,570.36","₹210,018",Credit
2023-07-14,C009,Dev,R5075,75.1,95.9,£45.00,"£3,380.87","₹159,826",Billed
03/08/2023,C003,aut,R2136,127.4,158.9,52.00,"GBP 6,622.28","₹238,392",Draft
2023-01-14,C005, HD,R3028,503.4,583.8,22.00,"£11,075.21","420,022",Credit
2023-09-22,C005,Cld ,R3148,113.0,147.4,£48.00,"£5,421.85","₹217,638",Credit
2023-08-27,C002,Hd,R1613,1307.1,1542.7,£22.00,"£28,755.88","₹1,030,510",draft
"Sep 27, 2023",C007,aut,R4169,49.4,63.5,£52.00,"£2,568.77","₹96,586",Billed
2023.02.06,C010,ofp ,R5521,128.3,156.7,£16.00,"2,052.95","85,133",Draft
"Dec 12, 2023",C008,Ofp,R4631,162.8,186.1,16.00,"2,604.25","₹107,498",BILLED
2023-08-02,C004,hd ,R2616,641.1,731.8,22.00,"£14,104.60","509,932",Credit
26/02/2023,C004,Dev,R2536,135.8,174.8,GBP 45.00,"£6,110.91","280,458",Draft
2023-11-11,C009,OFP,R5138,411.1,495.1,16.00,"£6,576.94","282,377",BILLED
2023.07.10,C007,HD,R4132,263.3,313.0,£22.00,"5,791.74","₹219,275",draft
2023-06-18,C005,Cld ,R3109,82.1,104.9,£48.00,"£3,941.02","₹159,411",Credit
"Dec 1, 2023",C001,NOC,R1158,249.6,297.7,£28.00,"6,988.05","₹266,862",Credit
22/03/2023,C011,soc ,R6012,15.1,18.1,£42.00,633.49,"₹22,649",draft
17/12/2023,C009,NOC,R5143,129.3,160.1,£28.00,"£3,619.73","138,644",credit
20/12/2023,C011,hd ,R6119,141.3,163.9,£22.00,"£3,109.47","112,624",credit
2023-10-05,C006,Dev,R3669,248.0,327.9,45.00,"£11,161.84","₹514,622",billed
11/02/2023,C006,cld,R3556,65.1,82.9,48.00,(937.98),"₹123,353",credit
20/01/2023,C012,NOC,R6462,49.5,59.3,£28.00,"1,387.18","₹52,783",credit
2023-01-10,C999,HD,R5975,154.3,182.8,£22.00,"3,394.49","₹127,574",draft
"Aug 26, 2023",C007,AUT,R4156,73.6,90.4,52.00,"£3,827.26","139,062",Credit
01/12/2023,C999,NOC,R4199,400.9,476.1,£28.00,"£11,225.28","INR 431,986",Credit
2023.10.24,C006,Hd,R3662,892.6,1070.6,GBP 22.00,"GBP 19,637.24","₹730,366",billed
03/09/2023,C008,Cld ,R4584,162.0,209.5,£48.00,"£7,778.18","₹311,585",BILLED
21/08/2023,C009,soc ,R5084,44.9,55.6,£42.00,"1,886.64","64,984",billed
17/03/2023,C012,CLD,R6489,25.3,31.7,48.00,null,"₹49,268",credit
23/08/2023,C005,noc,R3135,391.7,463.9,28.00,"GBP 10,968.70","INR 415,857",Credit
2023-02-13,C012,Cld ,R6478,24.8,30.8,GBP 48.00,"1,192.01","₹47,755",credit
2023.10.15,C009,Noc ,R5112,427.1,487.5,£28.00,"£11,959.63","473,108",billed
2023-10-02,C007,Aut ,R4182,89.9,111.0,£52.00,"(£1,401.87)","₹173,712",Credit
"Jun 3, 2023",C007,ofp ,R4130,212.7,245.9,16.00,"3,403.81","₹142,772",Billed
2023-05-12,C004,ofp ,R2579,199.9,236.9,£16.00,"£3,199.20","136,398",Credit
2023-06-02,C004, HD,R2580,,443.2,GBP 22.00,"£8,419.96","₹316,512",Billed
"Mar 26, 2023",C005,noc,R3054,178.1,207.8,£28.00,"£4,985.98","188,830",draft
"Jun 11, 2023",C004,Aut ,R2595,70.8,86.4,£52.00,"£3,679.99","134,919",Draft
"Jun 22, 2023",C004,CLD,R2588,294.3,374.0,£48.00,"14,126.38","563,241",Billed
"Mar 2, 2023",C004,Soc,R2544,203.1,256.3,£42.00,"GBP 8,531.10","₹293,758",BILLED
14/09/2023,C006, HD,R3652,442.4,504.9,22.00,"9,731.84","357,642",billed
"May 23, 2023",C001,DEV,R1062,168.2,215.5,£45.00,"7,569.92","₹342,467",BILLED
"Apr 11, 2023",C007,Soc,R4093,66.7,83.3,£42.00,"£2,800.36","₹96,128",billed
2023.07.06,C005,cld,R3125,81.2,100.3,48.00,"£3,899.01","159,788",draft
"May 13, 2023",C011,SOC,R6034,17.9,22.2,£42.00,753.28,"INR 26,797",Draft
2023-10-03,C009,AUT,R5121,35.1,43.9,£52.00,"£1,823.49","INR 66,606",credit
17/02/2023,C004,CLD,R2532,261.2,333.1,£48.00,"£12,535.29","506,949",Billed
2023.10.12,C005,Hd,R3157,517.1,606.0,,"11,376.15","₹409,596",Billed
2023.04.16,C010,Dev,R5544,14.7,19.1,45.00,£660.24,"30,104",Billed
2023-09-20,C012,cld,R6555,16.7,20.8,£48.00,800.30,"₹32,880",Draft
2023-07-22,C003,DEV,R2122,207.6,278.7,£45.00,"GBP 9,340.02","₹443,171",credit
"Sep 25, 2023",C005,hd ,R3145,545.8,645.7,22.00,"12,007.95","₹438,828",BILLED
"Feb 17, 2023",C005,NOC,R3042,147.2,171.0,£28.00,"4,120.67",NA,Billed
"Sep 2, 2023",C004,CLD,R2636,156.0,202.4,48.00,"£7,487.91","299,614",billed
2023-12-12,C003,Aut ,R2188,226.7,280.1,£52.00,"£11,789.19","₹436,795",Draft
2023-03-01,C002,cld,R1551,227.5,287.9,48.00,"£10,921.57","432,364",Draft
